train_id,train_number,service_date,section_id,section_name,train_type,scheduled_entry,scheduled_exit,historical_delay_minutes,direction,operational_status
TR-11635,11635,2026-09-14,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-14 12:02:00.980150,2026-09-14 12:37:00.980150,13,UP,SCHEDULED
TR-11636,11636,2026-09-14,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-14 13:10:19.974790,2026-09-14 13:35:19.974790,4,DN,SCHEDULED
TR-11637,11637,2026-09-14,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-14 14:13:40.439098,2026-09-14 14:53:40.439098,0,UP,RUNNING
TR-11638,11638,2026-09-14,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-14 15:06:38.931386,2026-09-14 15:46:38.931386,0,UP,DELAYED
TR-11639,11639,2026-09-14,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-14 16:29:57.508991,2026-09-14 17:09:57.508991,1,UP,SCHEDULED
TR-11640,11640,2026-09-14,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-14 17:18:48.064829,2026-09-14 17:48:48.064829,15,UP,SCHEDULED
TR-11641,11641,2026-09-14,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-14 18:37:33.222872,2026-09-14 19:17:33.222872,6,DN,DELAYED
TR-11642,11642,2026-09-14,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-14 19:40:31.185638,2026-09-14 20:10:31.185638,0,DN,RUNNING
TR-11643,11643,2026-09-14,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-14 20:45:44.679352,2026-09-14 21:20:44.679352,2,DN,RUNNING
TR-11644,11644,2026-09-14,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-14 22:03:47.975207,2026-09-14 22:48:47.975207,2,DN,SCHEDULED
TR-11645,11645,2026-09-14,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-14 23:05:07.236596,2026-09-14 23:30:07.236596,0,UP,SCHEDULED
TR-11646,11646,2026-09-14,SEC-B01,Badnera–Akola,PASSENGER,2026-09-14 00:06:06.037424,2026-09-14 00:41:06.037424,3,DN,SCHEDULED
TR-11647,11647,2026-09-14,SEC-B01,Badnera–Akola,FREIGHT,2026-09-14 01:22:03.434107,2026-09-14 02:07:03.434107,6,DN,RUNNING
TR-11648,11648,2026-09-14,SEC-B01,Badnera–Akola,FREIGHT,2026-09-14 02:57:10.858778,2026-09-14 03:37:10.858778,12,UP,RUNNING
TR-11649,11649,2026-09-14,SEC-B01,Badnera–Akola,FREIGHT,2026-09-14 04:19:10.323958,2026-09-14 05:04:10.323958,20,DN,RUNNING
TR-11650,11650,2026-09-14,SEC-B01,Badnera–Akola,PASSENGER,2026-09-14 05:49:37.681124,2026-09-14 06:19:37.681124,11,UP,SCHEDULED
TR-11651,11651,2026-09-14,SEC-B01,Badnera–Akola,FREIGHT,2026-09-14 07:19:19.192596,2026-09-14 07:59:19.192596,6,UP,SCHEDULED
TR-11652,11652,2026-09-14,SEC-B01,Badnera–Akola,EXPRESS,2026-09-14 08:49:06.996483,2026-09-14 09:29:06.996483,0,DN,DELAYED
TR-11653,11653,2026-09-14,SEC-B01,Badnera–Akola,FREIGHT,2026-09-14 10:20:23.635279,2026-09-14 11:05:23.635279,26,DN,RUNNING
TR-11654,11654,2026-09-14,SEC-B01,Badnera–Akola,FREIGHT,2026-09-14 11:55:39.553015,2026-09-14 12:25:39.553015,8,UP,DELAYED
TR-11655,11655,2026-09-14,SEC-B01,Badnera–Akola,EXPRESS,2026-09-14 13:29:56.682535,2026-09-14 13:59:56.682535,4,DN,RUNNING
TR-11656,11656,2026-09-14,SEC-B01,Badnera–Akola,FREIGHT,2026-09-14 15:12:47.816013,2026-09-14 15:57:47.816013,7,UP,DELAYED
TR-11657,11657,2026-09-14,SEC-B01,Badnera–Akola,PASSENGER,2026-09-14 16:29:29.882638,2026-09-14 17:04:29.882638,5,DN,SCHEDULED
TR-11658,11658,2026-09-14,SEC-B01,Badnera–Akola,SPECIAL,2026-09-14 17:49:15.757464,2026-09-14 18:34:15.757464,2,DN,RUNNING
TR-11659,11659,2026-09-14,SEC-B01,Badnera–Akola,EXPRESS,2026-09-14 19:30:30.509190,2026-09-14 20:15:30.509190,0,UP,SCHEDULED
TR-11660,11660,2026-09-14,SEC-B01,Badnera–Akola,FREIGHT,2026-09-14 20:59:10.412830,2026-09-14 21:24:10.412830,4,DN,DELAYED
TR-11661,11661,2026-09-14,SEC-B01,Badnera–Akola,FREIGHT,2026-09-14 22:16:34.993690,2026-09-14 22:51:34.993690,7,UP,RUNNING
TR-11662,11662,2026-09-14,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-14 23:58:37.262589,2026-09-15 00:38:37.262589,4,DN,RUNNING
TR-11663,11663,2026-09-14,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-14 01:25:35.246175,2026-09-14 02:00:35.246175,0,UP,DELAYED
TR-11664,11664,2026-09-14,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-14 03:07:28.965503,2026-09-14 03:52:28.965503,4,DN,DELAYED
TR-11665,11665,2026-09-14,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-14 04:20:04.342634,2026-09-14 04:45:04.342634,6,DN,DELAYED
TR-11666,11666,2026-09-14,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-14 05:45:49.136558,2026-09-14 06:25:49.136558,14,UP,RUNNING
TR-11667,11667,2026-09-14,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-14 07:22:33.691754,2026-09-14 08:07:33.691754,0,DN,SCHEDULED
TR-11668,11668,2026-09-14,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-14 09:07:14.572499,2026-09-14 09:52:14.572499,11,UP,RUNNING
TR-11669,11669,2026-09-14,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-14 10:26:05.580294,2026-09-14 10:56:05.580294,12,UP,RUNNING
TR-11670,11670,2026-09-14,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-14 11:50:25.456544,2026-09-14 12:35:25.456544,0,DN,SCHEDULED
TR-11671,11671,2026-09-14,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-14 13:44:01.222141,2026-09-14 14:29:01.222141,1,UP,RUNNING
TR-11672,11672,2026-09-14,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-14 15:07:34.970334,2026-09-14 15:47:34.970334,1,UP,RUNNING
TR-11673,11673,2026-09-14,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-14 16:36:46.798365,2026-09-14 17:06:46.798365,0,DN,SCHEDULED
TR-11674,11674,2026-09-14,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-14 18:04:16.069975,2026-09-14 18:29:16.069975,0,DN,RUNNING
TR-11675,11675,2026-09-14,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-14 19:29:17.217496,2026-09-14 20:09:17.217496,0,UP,RUNNING
TR-11676,11676,2026-09-14,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-14 21:05:30.317925,2026-09-14 21:45:30.317925,20,UP,DELAYED
TR-11677,11677,2026-09-14,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-14 22:41:06.499925,2026-09-14 23:06:06.499925,10,DN,RUNNING
TR-11678,11678,2026-09-14,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-14 00:05:21.288129,2026-09-14 00:50:21.288129,16,UP,SCHEDULED
TR-11679,11679,2026-09-14,SEC-C01,Bhusawal–Jalgaon,SPECIAL,2026-09-14 02:36:31.881854,2026-09-14 03:11:31.881854,9,DN,DELAYED
TR-11680,11680,2026-09-14,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-14 05:00:32.475630,2026-09-14 05:35:32.475630,0,DN,SCHEDULED
TR-11681,11681,2026-09-14,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-14 07:04:39.619054,2026-09-14 07:49:39.619054,4,UP,DELAYED
TR-11682,11682,2026-09-14,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-14 09:44:06.895115,2026-09-14 10:29:06.895115,7,UP,RUNNING
TR-11683,11683,2026-09-14,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-14 12:01:25.702600,2026-09-14 12:26:25.702600,0,UP,RUNNING
TR-11684,11684,2026-09-14,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-14 14:11:55.857767,2026-09-14 14:36:55.857767,12,DN,SCHEDULED
TR-11685,11685,2026-09-14,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-14 16:54:45.451181,2026-09-14 17:29:45.451181,2,UP,DELAYED
TR-11686,11686,2026-09-14,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-14 18:59:45.494309,2026-09-14 19:44:45.494309,5,UP,DELAYED
TR-11687,11687,2026-09-14,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-14 21:40:08.549193,2026-09-14 22:05:08.549193,8,UP,RUNNING
TR-11688,11688,2026-09-15,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-15 00:04:41.510332,2026-09-15 00:49:41.510332,7,UP,SCHEDULED
TR-11689,11689,2026-09-15,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-15 01:11:19.449268,2026-09-15 01:46:19.449268,1,UP,RUNNING
TR-11690,11690,2026-09-15,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-15 02:23:35.397158,2026-09-15 02:58:35.397158,12,DN,RUNNING
TR-11691,11691,2026-09-15,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-15 03:06:13.357039,2026-09-15 03:31:13.357039,0,UP,RUNNING
TR-11692,11692,2026-09-15,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-15 04:18:28.553679,2026-09-15 04:43:28.553679,8,DN,SCHEDULED
TR-11693,11693,2026-09-15,SEC-A01,Nagpur–Wardha,SPECIAL,2026-09-15 05:25:29.398335,2026-09-15 06:05:29.398335,8,UP,DELAYED
TR-11694,11694,2026-09-15,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-15 06:29:30.378365,2026-09-15 07:09:30.378365,1,DN,SCHEDULED
TR-11695,11695,2026-09-15,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-15 07:41:36.048415,2026-09-15 08:06:36.048415,6,DN,SCHEDULED
TR-11696,11696,2026-09-15,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-15 08:29:40.931429,2026-09-15 08:54:40.931429,0,DN,RUNNING
TR-11697,11697,2026-09-15,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-15 09:34:39.231173,2026-09-15 10:14:39.231173,10,UP,SCHEDULED
TR-11698,11698,2026-09-15,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-15 10:59:29.017778,2026-09-15 11:34:29.017778,2,DN,RUNNING
TR-11699,11699,2026-09-15,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-15 12:02:14.352453,2026-09-15 12:47:14.352453,0,DN,RUNNING
TR-11700,11700,2026-09-15,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-15 13:03:32.176529,2026-09-15 13:28:32.176529,15,UP,RUNNING
TR-11701,11701,2026-09-15,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-15 14:24:32.025077,2026-09-15 15:04:32.025077,0,DN,RUNNING
TR-11702,11702,2026-09-15,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-15 15:21:49.122506,2026-09-15 16:01:49.122506,0,UP,RUNNING
TR-11703,11703,2026-09-15,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-15 16:22:51.418243,2026-09-15 16:57:51.418243,0,DN,RUNNING
TR-11704,11704,2026-09-15,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-15 17:31:42.390266,2026-09-15 18:01:42.390266,12,DN,SCHEDULED
TR-11705,11705,2026-09-15,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-15 18:26:41.602985,2026-09-15 19:06:41.602985,0,DN,RUNNING
TR-11706,11706,2026-09-15,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-15 19:25:43.661563,2026-09-15 20:05:43.661563,16,UP,SCHEDULED
TR-11707,11707,2026-09-15,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-15 20:34:25.748712,2026-09-15 21:19:25.748712,0,DN,SCHEDULED
TR-11708,11708,2026-09-15,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-15 21:57:52.385055,2026-09-15 22:32:52.385055,19,DN,SCHEDULED
TR-11709,11709,2026-09-15,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-15 22:40:39.404097,2026-09-15 23:05:39.404097,5,UP,RUNNING
TR-11710,11710,2026-09-15,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-15 23:48:32.736796,2026-09-16 00:33:32.736796,7,UP,DELAYED
TR-11711,11711,2026-09-15,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-15 00:57:26.646915,2026-09-15 01:22:26.646915,0,UP,RUNNING
TR-11712,11712,2026-09-15,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-15 02:15:31.442203,2026-09-15 02:55:31.442203,6,UP,SCHEDULED
TR-11713,11713,2026-09-15,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-15 03:22:24.152442,2026-09-15 03:52:24.152442,3,UP,RUNNING
TR-11714,11714,2026-09-15,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-15 04:31:26.421511,2026-09-15 04:56:26.421511,15,UP,DELAYED
TR-11715,11715,2026-09-15,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-15 05:14:11.487344,2026-09-15 05:39:11.487344,4,UP,SCHEDULED
TR-11716,11716,2026-09-15,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-15 06:41:51.652719,2026-09-15 07:21:51.652719,5,DN,RUNNING
TR-11717,11717,2026-09-15,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-15 07:26:48.353482,2026-09-15 08:11:48.353482,5,DN,SCHEDULED
TR-11718,11718,2026-09-15,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-15 08:51:33.792006,2026-09-15 09:36:33.792006,3,UP,SCHEDULED
TR-11719,11719,2026-09-15,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-15 09:42:18.462589,2026-09-15 10:22:18.462589,6,DN,DELAYED
TR-11720,11720,2026-09-15,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-15 10:44:29.738301,2026-09-15 11:14:29.738301,0,UP,SCHEDULED
TR-11721,11721,2026-09-15,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-15 11:47:59.942131,2026-09-15 12:32:59.942131,0,UP,SCHEDULED
TR-11722,11722,2026-09-15,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-15 13:16:50.601221,2026-09-15 13:41:50.601221,9,UP,SCHEDULED
TR-11723,11723,2026-09-15,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-15 14:17:06.679702,2026-09-15 15:02:06.679702,5,DN,RUNNING
TR-11724,11724,2026-09-15,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-15 15:22:08.063177,2026-09-15 15:52:08.063177,2,DN,DELAYED
TR-11725,11725,2026-09-15,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-15 16:20:19.845345,2026-09-15 16:50:19.845345,4,UP,DELAYED
TR-11726,11726,2026-09-15,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-15 17:17:40.364477,2026-09-15 17:57:40.364477,10,UP,RUNNING
TR-11727,11727,2026-09-15,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-15 18:28:09.772784,2026-09-15 18:53:09.772784,4,UP,SCHEDULED
TR-11728,11728,2026-09-15,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-15 19:52:46.795435,2026-09-15 20:17:46.795435,2,UP,RUNNING
TR-11729,11729,2026-09-15,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-15 20:51:44.778128,2026-09-15 21:21:44.778128,5,UP,SCHEDULED
TR-11730,11730,2026-09-15,SEC-A02,Wardha–Badnera,FREIGHT,2026-09-15 21:57:59.357894,2026-09-15 22:37:59.357894,1,UP,SCHEDULED
TR-11731,11731,2026-09-15,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-15 22:41:09.976979,2026-09-15 23:16:09.976979,6,DN,RUNNING
TR-11732,11732,2026-09-15,SEC-B01,Badnera–Akola,PASSENGER,2026-09-15 23:55:01.730333,2026-09-16 00:35:01.730333,0,UP,DELAYED
TR-11733,11733,2026-09-15,SEC-B01,Badnera–Akola,FREIGHT,2026-09-15 01:20:16.597695,2026-09-15 01:45:16.597695,15,UP,SCHEDULED
TR-11734,11734,2026-09-15,SEC-B01,Badnera–Akola,FREIGHT,2026-09-15 03:11:51.142515,2026-09-15 03:51:51.142515,11,DN,RUNNING
TR-11735,11735,2026-09-15,SEC-B01,Badnera–Akola,PASSENGER,2026-09-15 04:20:57.752512,2026-09-15 04:55:57.752512,5,UP,RUNNING
TR-11736,11736,2026-09-15,SEC-B01,Badnera–Akola,EXPRESS,2026-09-15 05:51:50.007715,2026-09-15 06:21:50.007715,10,UP,RUNNING
TR-11737,11737,2026-09-15,SEC-B01,Badnera–Akola,FREIGHT,2026-09-15 07:41:44.457270,2026-09-15 08:06:44.457270,19,DN,SCHEDULED
TR-11738,11738,2026-09-15,SEC-B01,Badnera–Akola,PASSENGER,2026-09-15 09:11:42.879919,2026-09-15 09:41:42.879919,11,DN,SCHEDULED
TR-11739,11739,2026-09-15,SEC-B01,Badnera–Akola,FREIGHT,2026-09-15 10:26:37.194547,2026-09-15 10:56:37.194547,0,UP,RUNNING
TR-11740,11740,2026-09-15,SEC-B01,Badnera–Akola,PASSENGER,2026-09-15 12:14:16.000604,2026-09-15 12:44:16.000604,0,UP,DELAYED
TR-11741,11741,2026-09-15,SEC-B01,Badnera–Akola,PASSENGER,2026-09-15 13:16:47.373095,2026-09-15 13:46:47.373095,0,DN,RUNNING
TR-11742,11742,2026-09-15,SEC-B01,Badnera–Akola,PASSENGER,2026-09-15 14:57:32.802893,2026-09-15 15:32:32.802893,4,DN,DELAYED
TR-11743,11743,2026-09-15,SEC-B01,Badnera–Akola,EXPRESS,2026-09-15 16:19:42.218623,2026-09-15 17:04:42.218623,7,UP,SCHEDULED
TR-11744,11744,2026-09-15,SEC-B01,Badnera–Akola,FREIGHT,2026-09-15 17:57:21.053056,2026-09-15 18:42:21.053056,2,UP,DELAYED
TR-11745,11745,2026-09-15,SEC-B01,Badnera–Akola,PASSENGER,2026-09-15 19:29:12.280187,2026-09-15 20:09:12.280187,5,DN,SCHEDULED
TR-11746,11746,2026-09-15,SEC-B01,Badnera–Akola,FREIGHT,2026-09-15 20:52:26.096599,2026-09-15 21:32:26.096599,2,UP,DELAYED
TR-11747,11747,2026-09-15,SEC-B01,Badnera–Akola,SPECIAL,2026-09-15 22:41:56.853230,2026-09-15 23:21:56.853230,0,UP,RUNNING
TR-11748,11748,2026-09-15,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-15 00:07:00.257343,2026-09-15 00:52:00.257343,0,DN,RUNNING
TR-11749,11749,2026-09-15,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-15 01:39:17.489738,2026-09-15 02:04:17.489738,1,UP,SCHEDULED
TR-11750,11750,2026-09-15,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-15 03:01:45.276540,2026-09-15 03:26:45.276540,0,DN,SCHEDULED
TR-11751,11751,2026-09-15,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-15 04:18:58.881603,2026-09-15 04:53:58.881603,0,UP,SCHEDULED
TR-11752,11752,2026-09-15,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-15 05:59:23.609313,2026-09-15 06:34:23.609313,11,DN,DELAYED
TR-11753,11753,2026-09-15,SEC-B02,Akola–Bhusawal,SPECIAL,2026-09-15 07:37:25.116054,2026-09-15 08:02:25.116054,0,DN,SCHEDULED
TR-11754,11754,2026-09-15,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-15 09:11:13.558268,2026-09-15 09:51:13.558268,22,DN,RUNNING
TR-11755,11755,2026-09-15,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-15 10:36:07.023713,2026-09-15 11:01:07.023713,7,UP,RUNNING
TR-11756,11756,2026-09-15,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-15 12:11:48.181992,2026-09-15 12:46:48.181992,9,DN,RUNNING
TR-11757,11757,2026-09-15,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-15 13:37:35.198420,2026-09-15 14:22:35.198420,1,UP,SCHEDULED
TR-11758,11758,2026-09-15,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-15 15:03:36.819382,2026-09-15 15:38:36.819382,8,UP,DELAYED
TR-11759,11759,2026-09-15,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-15 16:43:21.580014,2026-09-15 17:18:21.580014,0,UP,RUNNING
TR-11760,11760,2026-09-15,SEC-B02,Akola–Bhusawal,PASSENGER,2026-09-15 17:55:58.063546,2026-09-15 18:40:58.063546,4,DN,SCHEDULED
TR-11761,11761,2026-09-15,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-15 19:34:26.710785,2026-09-15 19:59:26.710785,25,UP,SCHEDULED
TR-11762,11762,2026-09-15,SEC-B02,Akola–Bhusawal,FREIGHT,2026-09-15 21:14:26.252920,2026-09-15 21:44:26.252920,7,DN,DELAYED
TR-11763,11763,2026-09-15,SEC-B02,Akola–Bhusawal,EXPRESS,2026-09-15 22:41:08.036489,2026-09-15 23:11:08.036489,12,UP,RUNNING
TR-11764,11764,2026-09-15,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-15 23:55:34.881005,2026-09-16 00:30:34.881005,3,DN,RUNNING
TR-11765,11765,2026-09-15,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-15 02:10:38.027995,2026-09-15 02:45:38.027995,3,DN,DELAYED
TR-11766,11766,2026-09-15,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-15 04:48:48.028678,2026-09-15 05:13:48.028678,20,DN,RUNNING
TR-11767,11767,2026-09-15,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-15 07:15:37.712282,2026-09-15 07:40:37.712282,0,DN,SCHEDULED
TR-11768,11768,2026-09-15,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-15 09:23:24.306726,2026-09-15 09:53:24.306726,16,UP,SCHEDULED
TR-11769,11769,2026-09-15,SEC-C01,Bhusawal–Jalgaon,FREIGHT,2026-09-15 11:49:56.579190,2026-09-15 12:14:56.579190,12,DN,SCHEDULED
TR-11770,11770,2026-09-15,SEC-C01,Bhusawal–Jalgaon,SPECIAL,2026-09-15 14:35:14.987651,2026-09-15 15:20:14.987651,0,UP,RUNNING
TR-11771,11771,2026-09-15,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-15 16:45:29.765986,2026-09-15 17:30:29.765986,8,DN,RUNNING
TR-11772,11772,2026-09-15,SEC-C01,Bhusawal–Jalgaon,PASSENGER,2026-09-15 19:09:36.233951,2026-09-15 19:34:36.233951,10,UP,SCHEDULED
TR-11773,11773,2026-09-15,SEC-C01,Bhusawal–Jalgaon,EXPRESS,2026-09-15 21:47:09.228661,2026-09-15 22:17:09.228661,8,DN,RUNNING
TR-11774,11774,2026-09-16,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-16 00:02:21.668290,2026-09-16 00:37:21.668290,0,DN,RUNNING
TR-11775,11775,2026-09-16,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-16 00:59:34.620936,2026-09-16 01:29:34.620936,0,DN,SCHEDULED
TR-11776,11776,2026-09-16,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-16 02:19:35.227325,2026-09-16 02:49:35.227325,6,DN,SCHEDULED
TR-11777,11777,2026-09-16,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-16 03:05:48.827186,2026-09-16 03:40:48.827186,7,UP,DELAYED
TR-11778,11778,2026-09-16,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-16 04:34:32.527862,2026-09-16 05:19:32.527862,8,UP,SCHEDULED
TR-11779,11779,2026-09-16,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-16 05:17:06.622120,2026-09-16 05:42:06.622120,5,DN,DELAYED
TR-11780,11780,2026-09-16,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-16 06:21:31.288685,2026-09-16 06:56:31.288685,0,UP,DELAYED
TR-11781,11781,2026-09-16,SEC-A01,Nagpur–Wardha,SPECIAL,2026-09-16 07:44:23.750977,2026-09-16 08:19:23.750977,6,UP,RUNNING
TR-11782,11782,2026-09-16,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-16 08:42:05.354192,2026-09-16 09:12:05.354192,12,UP,SCHEDULED
TR-11783,11783,2026-09-16,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-16 09:46:13.666742,2026-09-16 10:26:13.666742,7,DN,RUNNING
TR-11784,11784,2026-09-16,SEC-A01,Nagpur–Wardha,SPECIAL,2026-09-16 10:44:13.623154,2026-09-16 11:29:13.623154,11,DN,RUNNING
TR-11785,11785,2026-09-16,SEC-A01,Nagpur–Wardha,SPECIAL,2026-09-16 11:59:13.039213,2026-09-16 12:34:13.039213,9,UP,DELAYED
TR-11786,11786,2026-09-16,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-16 13:12:18.651545,2026-09-16 13:52:18.651545,7,UP,RUNNING
TR-11787,11787,2026-09-16,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-16 14:22:54.859499,2026-09-16 14:52:54.859499,7,UP,RUNNING
TR-11788,11788,2026-09-16,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-16 15:02:06.450253,2026-09-16 15:47:06.450253,0,DN,RUNNING
TR-11789,11789,2026-09-16,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-16 16:09:35.556945,2026-09-16 16:34:35.556945,11,UP,DELAYED
TR-11790,11790,2026-09-16,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-16 17:28:03.944552,2026-09-16 18:03:03.944552,5,UP,DELAYED
TR-11791,11791,2026-09-16,SEC-A01,Nagpur–Wardha,SPECIAL,2026-09-16 18:43:12.648863,2026-09-16 19:08:12.648863,5,DN,SCHEDULED
TR-11792,11792,2026-09-16,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-16 19:37:53.746739,2026-09-16 20:22:53.746739,0,UP,RUNNING
TR-11793,11793,2026-09-16,SEC-A01,Nagpur–Wardha,FREIGHT,2026-09-16 20:40:33.786213,2026-09-16 21:20:33.786213,0,DN,SCHEDULED
TR-11794,11794,2026-09-16,SEC-A01,Nagpur–Wardha,PASSENGER,2026-09-16 21:42:37.825204,2026-09-16 22:17:37.825204,11,DN,DELAYED
TR-11795,11795,2026-09-16,SEC-A01,Nagpur–Wardha,EXPRESS,2026-09-16 22:42:10.404808,2026-09-16 23:22:10.404808,3,DN,RUNNING
TR-11796,11796,2026-09-16,SEC-A02,Wardha–Badnera,EXPRESS,2026-09-16 23:53:39.541233,2026-09-17 00:33:39.541233,8,DN,SCHEDULED
TR-11797,11797,2026-09-16,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-16 01:15:31.193485,2026-09-16 02:00:31.193485,4,UP,RUNNING
TR-11798,11798,2026-09-16,SEC-A02,Wardha–Badnera,SPECIAL,2026-09-16 02:10:08.849089,2026-09-16 02:55:08.849089,4,UP,DELAYED
TR-11799,11799,2026-09-16,SEC-A02,Wardha–Badnera,PASSENGER,2026-09-16 03:24:02.823478,2026-09-16 03:49:02.823478,10,DN,RUNNING
