window_id,section_id,start_time,end_time,scheduled_train_count,forecast_utilization_percent,availability_status,traffic_impact_level
WIN-SEC-B02-2026091207,SEC-B02,2026-09-12 07:00:00,2026-09-12 08:00:00,1,70,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091208,SEC-B02,2026-09-12 08:00:00,2026-09-12 09:00:00,1,70,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091209,SEC-B02,2026-09-12 09:00:00,2026-09-12 10:00:00,1,65,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091210,SEC-B02,2026-09-12 10:00:00,2026-09-12 11:00:00,1,65,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091211,SEC-B02,2026-09-12 11:00:00,2026-09-12 12:00:00,2,65,UNAVAILABLE,HIGH
WIN-SEC-B02-2026091212,SEC-B02,2026-09-12 12:00:00,2026-09-12 13:00:00,1,58,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091213,SEC-B02,2026-09-12 13:00:00,2026-09-12 14:00:00,1,58,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091214,SEC-B02,2026-09-12 14:00:00,2026-09-12 15:00:00,2,58,UNAVAILABLE,HIGH
WIN-SEC-B02-2026091215,SEC-B02,2026-09-12 15:00:00,2026-09-12 16:00:00,1,46,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091216,SEC-B02,2026-09-12 16:00:00,2026-09-12 17:00:00,1,46,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091217,SEC-B02,2026-09-12 17:00:00,2026-09-12 18:00:00,1,46,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091218,SEC-B02,2026-09-12 18:00:00,2026-09-12 19:00:00,1,66,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091219,SEC-B02,2026-09-12 19:00:00,2026-09-12 20:00:00,1,66,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091220,SEC-B02,2026-09-12 20:00:00,2026-09-12 21:00:00,2,66,UNAVAILABLE,HIGH
WIN-SEC-B02-2026091221,SEC-B02,2026-09-12 21:00:00,2026-09-12 22:00:00,1,75,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091222,SEC-B02,2026-09-12 22:00:00,2026-09-12 23:00:00,1,75,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091223,SEC-B02,2026-09-12 23:00:00,2026-09-13 00:00:00,1,75,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091200,SEC-C01,2026-09-12 00:00:00,2026-09-12 01:00:00,1,23,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091201,SEC-C01,2026-09-12 01:00:00,2026-09-12 02:00:00,0,23,AVAILABLE,LOW
WIN-SEC-C01-2026091202,SEC-C01,2026-09-12 02:00:00,2026-09-12 03:00:00,1,23,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091203,SEC-C01,2026-09-12 03:00:00,2026-09-12 04:00:00,1,19,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091204,SEC-C01,2026-09-12 04:00:00,2026-09-12 05:00:00,1,19,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091205,SEC-C01,2026-09-12 05:00:00,2026-09-12 06:00:00,1,19,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091206,SEC-C01,2026-09-12 06:00:00,2026-09-12 07:00:00,0,40,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091207,SEC-C01,2026-09-12 07:00:00,2026-09-12 08:00:00,1,40,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091208,SEC-C01,2026-09-12 08:00:00,2026-09-12 09:00:00,0,40,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091209,SEC-C01,2026-09-12 09:00:00,2026-09-12 10:00:00,1,37,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091210,SEC-C01,2026-09-12 10:00:00,2026-09-12 11:00:00,1,37,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091211,SEC-C01,2026-09-12 11:00:00,2026-09-12 12:00:00,0,37,AVAILABLE,LOW
WIN-SEC-C01-2026091212,SEC-C01,2026-09-12 12:00:00,2026-09-12 13:00:00,1,27,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091213,SEC-C01,2026-09-12 13:00:00,2026-09-12 14:00:00,0,27,AVAILABLE,LOW
WIN-SEC-C01-2026091214,SEC-C01,2026-09-12 14:00:00,2026-09-12 15:00:00,1,27,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091215,SEC-C01,2026-09-12 15:00:00,2026-09-12 16:00:00,1,30,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091216,SEC-C01,2026-09-12 16:00:00,2026-09-12 17:00:00,0,30,AVAILABLE,LOW
WIN-SEC-C01-2026091217,SEC-C01,2026-09-12 17:00:00,2026-09-12 18:00:00,1,30,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091218,SEC-C01,2026-09-12 18:00:00,2026-09-12 19:00:00,0,36,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091219,SEC-C01,2026-09-12 19:00:00,2026-09-12 20:00:00,1,36,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091220,SEC-C01,2026-09-12 20:00:00,2026-09-12 21:00:00,0,36,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091221,SEC-C01,2026-09-12 21:00:00,2026-09-12 22:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091222,SEC-C01,2026-09-12 22:00:00,2026-09-12 23:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091223,SEC-C01,2026-09-12 23:00:00,2026-09-13 00:00:00,1,44,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091300,SEC-A01,2026-09-13 00:00:00,2026-09-13 01:00:00,0,69,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091301,SEC-A01,2026-09-13 01:00:00,2026-09-13 02:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091302,SEC-A01,2026-09-13 02:00:00,2026-09-13 03:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091303,SEC-A01,2026-09-13 03:00:00,2026-09-13 04:00:00,1,59,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091304,SEC-A01,2026-09-13 04:00:00,2026-09-13 05:00:00,1,59,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091305,SEC-A01,2026-09-13 05:00:00,2026-09-13 06:00:00,2,59,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091306,SEC-A01,2026-09-13 06:00:00,2026-09-13 07:00:00,2,93,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091307,SEC-A01,2026-09-13 07:00:00,2026-09-13 08:00:00,2,93,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091308,SEC-A01,2026-09-13 08:00:00,2026-09-13 09:00:00,1,93,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091309,SEC-A01,2026-09-13 09:00:00,2026-09-13 10:00:00,1,87,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091310,SEC-A01,2026-09-13 10:00:00,2026-09-13 11:00:00,1,87,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091311,SEC-A01,2026-09-13 11:00:00,2026-09-13 12:00:00,1,87,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091312,SEC-A01,2026-09-13 12:00:00,2026-09-13 13:00:00,1,78,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091313,SEC-A01,2026-09-13 13:00:00,2026-09-13 14:00:00,1,78,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091314,SEC-A01,2026-09-13 14:00:00,2026-09-13 15:00:00,1,78,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091315,SEC-A01,2026-09-13 15:00:00,2026-09-13 16:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091316,SEC-A01,2026-09-13 16:00:00,2026-09-13 17:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091317,SEC-A01,2026-09-13 17:00:00,2026-09-13 18:00:00,2,68,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091318,SEC-A01,2026-09-13 18:00:00,2026-09-13 19:00:00,2,89,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091319,SEC-A01,2026-09-13 19:00:00,2026-09-13 20:00:00,1,89,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091320,SEC-A01,2026-09-13 20:00:00,2026-09-13 21:00:00,2,89,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091321,SEC-A01,2026-09-13 21:00:00,2026-09-13 22:00:00,2,77,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091322,SEC-A01,2026-09-13 22:00:00,2026-09-13 23:00:00,1,77,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091323,SEC-A01,2026-09-13 23:00:00,2026-09-14 00:00:00,2,77,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091300,SEC-A02,2026-09-13 00:00:00,2026-09-13 01:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091301,SEC-A02,2026-09-13 01:00:00,2026-09-13 02:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091302,SEC-A02,2026-09-13 02:00:00,2026-09-13 03:00:00,1,69,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091303,SEC-A02,2026-09-13 03:00:00,2026-09-13 04:00:00,1,65,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091304,SEC-A02,2026-09-13 04:00:00,2026-09-13 05:00:00,1,65,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091305,SEC-A02,2026-09-13 05:00:00,2026-09-13 06:00:00,1,65,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091306,SEC-A02,2026-09-13 06:00:00,2026-09-13 07:00:00,1,87,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091307,SEC-A02,2026-09-13 07:00:00,2026-09-13 08:00:00,2,87,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091308,SEC-A02,2026-09-13 08:00:00,2026-09-13 09:00:00,2,87,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091309,SEC-A02,2026-09-13 09:00:00,2026-09-13 10:00:00,1,77,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091310,SEC-A02,2026-09-13 10:00:00,2026-09-13 11:00:00,2,77,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091311,SEC-A02,2026-09-13 11:00:00,2026-09-13 12:00:00,1,77,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091312,SEC-A02,2026-09-13 12:00:00,2026-09-13 13:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091313,SEC-A02,2026-09-13 13:00:00,2026-09-13 14:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091314,SEC-A02,2026-09-13 14:00:00,2026-09-13 15:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091315,SEC-A02,2026-09-13 15:00:00,2026-09-13 16:00:00,1,76,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091316,SEC-A02,2026-09-13 16:00:00,2026-09-13 17:00:00,1,76,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091317,SEC-A02,2026-09-13 17:00:00,2026-09-13 18:00:00,2,76,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091318,SEC-A02,2026-09-13 18:00:00,2026-09-13 19:00:00,2,78,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091319,SEC-A02,2026-09-13 19:00:00,2026-09-13 20:00:00,2,78,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091320,SEC-A02,2026-09-13 20:00:00,2026-09-13 21:00:00,2,78,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091321,SEC-A02,2026-09-13 21:00:00,2026-09-13 22:00:00,1,87,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091322,SEC-A02,2026-09-13 22:00:00,2026-09-13 23:00:00,1,87,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091323,SEC-A02,2026-09-13 23:00:00,2026-09-14 00:00:00,2,87,UNAVAILABLE,HIGH
WIN-SEC-B01-2026091300,SEC-B01,2026-09-13 00:00:00,2026-09-13 01:00:00,2,36,UNAVAILABLE,HIGH
WIN-SEC-B01-2026091301,SEC-B01,2026-09-13 01:00:00,2026-09-13 02:00:00,1,36,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091302,SEC-B01,2026-09-13 02:00:00,2026-09-13 03:00:00,0,36,AVAILABLE,LOW
WIN-SEC-B01-2026091303,SEC-B01,2026-09-13 03:00:00,2026-09-13 04:00:00,1,49,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091304,SEC-B01,2026-09-13 04:00:00,2026-09-13 05:00:00,1,49,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091305,SEC-B01,2026-09-13 05:00:00,2026-09-13 06:00:00,0,49,AVAILABLE,LOW
WIN-SEC-B01-2026091306,SEC-B01,2026-09-13 06:00:00,2026-09-13 07:00:00,1,57,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091307,SEC-B01,2026-09-13 07:00:00,2026-09-13 08:00:00,1,57,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091308,SEC-B01,2026-09-13 08:00:00,2026-09-13 09:00:00,0,57,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091309,SEC-B01,2026-09-13 09:00:00,2026-09-13 10:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091310,SEC-B01,2026-09-13 10:00:00,2026-09-13 11:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091311,SEC-B01,2026-09-13 11:00:00,2026-09-13 12:00:00,2,67,UNAVAILABLE,HIGH
WIN-SEC-B01-2026091312,SEC-B01,2026-09-13 12:00:00,2026-09-13 13:00:00,1,56,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091313,SEC-B01,2026-09-13 13:00:00,2026-09-13 14:00:00,1,56,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091314,SEC-B01,2026-09-13 14:00:00,2026-09-13 15:00:00,1,56,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091315,SEC-B01,2026-09-13 15:00:00,2026-09-13 16:00:00,1,48,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091316,SEC-B01,2026-09-13 16:00:00,2026-09-13 17:00:00,1,48,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091317,SEC-B01,2026-09-13 17:00:00,2026-09-13 18:00:00,1,48,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091318,SEC-B01,2026-09-13 18:00:00,2026-09-13 19:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091319,SEC-B01,2026-09-13 19:00:00,2026-09-13 20:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091320,SEC-B01,2026-09-13 20:00:00,2026-09-13 21:00:00,1,67,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091321,SEC-B01,2026-09-13 21:00:00,2026-09-13 22:00:00,1,66,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091322,SEC-B01,2026-09-13 22:00:00,2026-09-13 23:00:00,1,66,UNAVAILABLE,MEDIUM
WIN-SEC-B01-2026091323,SEC-B01,2026-09-13 23:00:00,2026-09-14 00:00:00,0,66,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091300,SEC-B02,2026-09-13 00:00:00,2026-09-13 01:00:00,0,41,AVAILABLE,LOW
WIN-SEC-B02-2026091301,SEC-B02,2026-09-13 01:00:00,2026-09-13 02:00:00,1,41,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091302,SEC-B02,2026-09-13 02:00:00,2026-09-13 03:00:00,1,41,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091303,SEC-B02,2026-09-13 03:00:00,2026-09-13 04:00:00,1,38,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091304,SEC-B02,2026-09-13 04:00:00,2026-09-13 05:00:00,1,38,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091305,SEC-B02,2026-09-13 05:00:00,2026-09-13 06:00:00,0,38,AVAILABLE,LOW
WIN-SEC-B02-2026091306,SEC-B02,2026-09-13 06:00:00,2026-09-13 07:00:00,1,52,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091307,SEC-B02,2026-09-13 07:00:00,2026-09-13 08:00:00,1,52,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091308,SEC-B02,2026-09-13 08:00:00,2026-09-13 09:00:00,0,52,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091309,SEC-B02,2026-09-13 09:00:00,2026-09-13 10:00:00,1,66,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091310,SEC-B02,2026-09-13 10:00:00,2026-09-13 11:00:00,1,66,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091311,SEC-B02,2026-09-13 11:00:00,2026-09-13 12:00:00,0,66,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091312,SEC-B02,2026-09-13 12:00:00,2026-09-13 13:00:00,1,43,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091313,SEC-B02,2026-09-13 13:00:00,2026-09-13 14:00:00,1,43,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091314,SEC-B02,2026-09-13 14:00:00,2026-09-13 15:00:00,2,43,UNAVAILABLE,HIGH
WIN-SEC-B02-2026091315,SEC-B02,2026-09-13 15:00:00,2026-09-13 16:00:00,1,53,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091316,SEC-B02,2026-09-13 16:00:00,2026-09-13 17:00:00,1,53,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091317,SEC-B02,2026-09-13 17:00:00,2026-09-13 18:00:00,0,53,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091318,SEC-B02,2026-09-13 18:00:00,2026-09-13 19:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091319,SEC-B02,2026-09-13 19:00:00,2026-09-13 20:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091320,SEC-B02,2026-09-13 20:00:00,2026-09-13 21:00:00,1,62,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091321,SEC-B02,2026-09-13 21:00:00,2026-09-13 22:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091322,SEC-B02,2026-09-13 22:00:00,2026-09-13 23:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-B02-2026091323,SEC-B02,2026-09-13 23:00:00,2026-09-14 00:00:00,2,68,UNAVAILABLE,HIGH
WIN-SEC-C01-2026091300,SEC-C01,2026-09-13 00:00:00,2026-09-13 01:00:00,2,22,UNAVAILABLE,HIGH
WIN-SEC-C01-2026091301,SEC-C01,2026-09-13 01:00:00,2026-09-13 02:00:00,0,22,AVAILABLE,LOW
WIN-SEC-C01-2026091302,SEC-C01,2026-09-13 02:00:00,2026-09-13 03:00:00,1,22,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091303,SEC-C01,2026-09-13 03:00:00,2026-09-13 04:00:00,1,22,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091304,SEC-C01,2026-09-13 04:00:00,2026-09-13 05:00:00,1,22,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091305,SEC-C01,2026-09-13 05:00:00,2026-09-13 06:00:00,0,22,AVAILABLE,LOW
WIN-SEC-C01-2026091306,SEC-C01,2026-09-13 06:00:00,2026-09-13 07:00:00,0,48,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091307,SEC-C01,2026-09-13 07:00:00,2026-09-13 08:00:00,1,48,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091308,SEC-C01,2026-09-13 08:00:00,2026-09-13 09:00:00,1,48,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091309,SEC-C01,2026-09-13 09:00:00,2026-09-13 10:00:00,1,46,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091310,SEC-C01,2026-09-13 10:00:00,2026-09-13 11:00:00,1,46,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091311,SEC-C01,2026-09-13 11:00:00,2026-09-13 12:00:00,1,46,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091312,SEC-C01,2026-09-13 12:00:00,2026-09-13 13:00:00,1,34,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091313,SEC-C01,2026-09-13 13:00:00,2026-09-13 14:00:00,0,34,AVAILABLE,LOW
WIN-SEC-C01-2026091314,SEC-C01,2026-09-13 14:00:00,2026-09-13 15:00:00,1,34,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091315,SEC-C01,2026-09-13 15:00:00,2026-09-13 16:00:00,0,35,AVAILABLE,LOW
WIN-SEC-C01-2026091316,SEC-C01,2026-09-13 16:00:00,2026-09-13 17:00:00,1,35,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091317,SEC-C01,2026-09-13 17:00:00,2026-09-13 18:00:00,1,35,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091318,SEC-C01,2026-09-13 18:00:00,2026-09-13 19:00:00,0,35,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091319,SEC-C01,2026-09-13 19:00:00,2026-09-13 20:00:00,1,35,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091320,SEC-C01,2026-09-13 20:00:00,2026-09-13 21:00:00,0,35,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091321,SEC-C01,2026-09-13 21:00:00,2026-09-13 22:00:00,1,49,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091322,SEC-C01,2026-09-13 22:00:00,2026-09-13 23:00:00,1,49,UNAVAILABLE,MEDIUM
WIN-SEC-C01-2026091323,SEC-C01,2026-09-13 23:00:00,2026-09-14 00:00:00,0,49,AVAILABLE,LOW
WIN-SEC-A01-2026091400,SEC-A01,2026-09-14 00:00:00,2026-09-14 01:00:00,2,68,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091401,SEC-A01,2026-09-14 01:00:00,2026-09-14 02:00:00,2,68,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091402,SEC-A01,2026-09-14 02:00:00,2026-09-14 03:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091403,SEC-A01,2026-09-14 03:00:00,2026-09-14 04:00:00,1,58,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091404,SEC-A01,2026-09-14 04:00:00,2026-09-14 05:00:00,2,58,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091405,SEC-A01,2026-09-14 05:00:00,2026-09-14 06:00:00,1,58,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091406,SEC-A01,2026-09-14 06:00:00,2026-09-14 07:00:00,1,83,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091407,SEC-A01,2026-09-14 07:00:00,2026-09-14 08:00:00,2,83,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091408,SEC-A01,2026-09-14 08:00:00,2026-09-14 09:00:00,1,83,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091409,SEC-A01,2026-09-14 09:00:00,2026-09-14 10:00:00,2,84,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091410,SEC-A01,2026-09-14 10:00:00,2026-09-14 11:00:00,2,84,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091411,SEC-A01,2026-09-14 11:00:00,2026-09-14 12:00:00,1,84,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091412,SEC-A01,2026-09-14 12:00:00,2026-09-14 13:00:00,2,71,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091413,SEC-A01,2026-09-14 13:00:00,2026-09-14 14:00:00,1,71,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091414,SEC-A01,2026-09-14 14:00:00,2026-09-14 15:00:00,1,71,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091415,SEC-A01,2026-09-14 15:00:00,2026-09-14 16:00:00,1,74,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091416,SEC-A01,2026-09-14 16:00:00,2026-09-14 17:00:00,1,74,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091417,SEC-A01,2026-09-14 17:00:00,2026-09-14 18:00:00,1,74,UNAVAILABLE,MEDIUM
WIN-SEC-A01-2026091418,SEC-A01,2026-09-14 18:00:00,2026-09-14 19:00:00,2,93,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091419,SEC-A01,2026-09-14 19:00:00,2026-09-14 20:00:00,2,93,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091420,SEC-A01,2026-09-14 20:00:00,2026-09-14 21:00:00,2,93,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091421,SEC-A01,2026-09-14 21:00:00,2026-09-14 22:00:00,2,90,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091422,SEC-A01,2026-09-14 22:00:00,2026-09-14 23:00:00,2,90,UNAVAILABLE,HIGH
WIN-SEC-A01-2026091423,SEC-A01,2026-09-14 23:00:00,2026-09-15 00:00:00,1,90,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091400,SEC-A02,2026-09-14 00:00:00,2026-09-14 01:00:00,2,56,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091401,SEC-A02,2026-09-14 01:00:00,2026-09-14 02:00:00,2,56,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091402,SEC-A02,2026-09-14 02:00:00,2026-09-14 03:00:00,1,56,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091403,SEC-A02,2026-09-14 03:00:00,2026-09-14 04:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091404,SEC-A02,2026-09-14 04:00:00,2026-09-14 05:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091405,SEC-A02,2026-09-14 05:00:00,2026-09-14 06:00:00,1,68,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091406,SEC-A02,2026-09-14 06:00:00,2026-09-14 07:00:00,1,92,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091407,SEC-A02,2026-09-14 07:00:00,2026-09-14 08:00:00,2,92,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091408,SEC-A02,2026-09-14 08:00:00,2026-09-14 09:00:00,2,92,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091409,SEC-A02,2026-09-14 09:00:00,2026-09-14 10:00:00,2,86,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091410,SEC-A02,2026-09-14 10:00:00,2026-09-14 11:00:00,2,86,UNAVAILABLE,HIGH
WIN-SEC-A02-2026091411,SEC-A02,2026-09-14 11:00:00,2026-09-14 12:00:00,1,86,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091412,SEC-A02,2026-09-14 12:00:00,2026-09-14 13:00:00,1,79,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091413,SEC-A02,2026-09-14 13:00:00,2026-09-14 14:00:00,1,79,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091414,SEC-A02,2026-09-14 14:00:00,2026-09-14 15:00:00,1,79,UNAVAILABLE,MEDIUM
WIN-SEC-A02-2026091415,SEC-A02,2026-09-14 15:00:00,2026-09-14 16:00:00,1,84,UNAVAILABLE,MEDIUM
